id,year,cattle_total,male_lt_6mo,male_6mo_lt_1yr,male_1yr_lt_3yrs,male_3yrs_lt_10yrs,male_gte_10yrs,female_lt_6mo,female_6mo_lt_1yr,female_1yr_lt_3yrs,female_3yrs_lt_10yrs,female_gte_10yrs,male_indigenous,male_hybrid,male_exotic,female_indigenous,female_hybrid,female_exotic,
21,2008,22453335,963008,948712,1727554,6090431,324506,952814,1002754,2127217,8012538,303802,9973405,65279,-1,12263441,112590,23094
22,2008,859614,26205,36792,68879,248803,3838,27741,38574,79733,323449,5601,384517,0,0,475097,0,0
72,2008,1029649,38652,49860,86702,295309,19260,38850,50384,92519,336434,21677,489785,0,0,539865,0,0
24,2008,971571,47429,51976,67618,262139,3551,44747,49652,88266,347984,8208,432714,0,0,538857,0,0
25,2008,2016823,76858,72590,149351,629048,3999,61004,82077,211952,722249,7695,931482,0,-1,1083885,0,-1
26,2008,1694099,49730,57588,133127,533436,49012,55588,64280,141986,582125,27227,819523,-1,-1,868946,-1,-1
15,2008,1443156,53977,49196,102054,464243,49633,57075,48810,124159,460241,33769,695406,22667,-1,687055,34768,-1
27,2008,1130386,36220,39077,65305,397985,49892,39297,45314,78608,363012,15678,585834,2264,-1,537165,3982,-1
28,2008,2889454,126257,104249,223369,889150,63338,121421,110992,249820,940903,59956,1375232,19069,-1,1432650,37584,-1
29,2008,1280307,71586,60981,111672,331187,-1,65383,50860,130813,445006,10181,578065,0,0,702243,0,0
30,2008,1456630,95970,81103,147992,246603,0,76305,75390,174992,540906,17371,571251,-1,0,883714,-1,0
31,2008,1176111,36646,52752,75067,356059,8717,48731,60553,97280,425523,14783,527040,-1,0,643517,-1,0
32,2008,1398186,71257,73189,97037,197932,-1,74460,93867,169329,599169,16467,444894,0,0,953292,0,0
33,2008,745428,15877,18451,57792,282928,32830,19733,19792,65011,221477,11538,407698,-1,0,335494,-1,-1
34,2008,1608639,101874,77310,127208,287275,4889,97366,78925,160188,656869,16736,598299,-1,0,1009568,-1,0
77,2008,1774673,90649,74887,135578,368483,12308,95483,82803,176272,710081,28130,665360,15126,-1,1059794,27599,-1
75,2008,406677,11664,20626,30141,129194,3926,14532,21279,36696,136256,2362,195551,0,0,211126,0,0
76,2008,571933,12158,28086,48661,170656,11197,15100,29202,49595,200854,6425,270757,0,0,301176,0,0
35,2008,620583,39012,35428,33710,91059,724,45170,37960,57568,275522,4432,199932,0,0,420651,0,0
36,2008,18878,1164,1012,1732,2435,-1,1134,714,2172,8220,248,6391,0,0,12487,0,0
37,2008,372940,23339,20140,19968,72022,-1,27771,22322,32533,152755,-1,135948,0,0,236992,0,0
38,2008,228765,14509,14277,12010,16601,-1,16265,14924,22863,114546,2573,57594,0,0,171172,0,0
39,2008,411998,17245,18025,32185,104331,9346,20240,23717,39037,140893,6979,181058,-1,-1,230866,0,0
40,2008,289607,13070,13098,22446,70312,8902,15495,17330,26042,96938,5973,127768,0,-1,161778,0,0
41,2008,62302,1692,2377,4962,18780,-1,1871,3080,5654,23243,582,27872,0,0,34429,0,0
42,2008,21890,773,897,1414,4816,-1,1298,1306,3425,7876,-1,7944,0,0,13947,0,0
79,2008,21968,901,862,1861,6583,297,886,948,2401,6888,341,10493,-1,0,11464,0,0
80,2008,16231,809,790,1501,3840,-1,691,1054,1515,5948,-1,6982,0,0,9249,0,0
43,2008,9263223,432700,386094,605605,1882503,41227,472772,485629,962894,3886776,107024,3333165,13952,1011,5878040,31794,5261
44,2008,992596,38302,36237,63779,149311,-1,42418,45079,119599,475278,19325,290435,-1,0,700904,0,-1
45,2008,635713,25126,21575,48209,174965,-1,27755,26229,57215,248494,4207,269322,-1,-1,359807,3834,-1
46,2008,281432,10391,10965,18488,67161,640,10435,11837,27282,121023,3210,102571,4645,429,153180,18552,2055
47,2008,1721341,90738,77916,109972,124622,-1,106628,106073,224694,855107,24750,399772,4317,0,1311572,5322,-1
48,2008,129621,3390,6303,9942,40624,-1,5181,4769,8859,49708,-1,60522,0,0,68610,-1,-1
49,2008,735392,30660,40113,48174,151054,-1,33719,39687,63679,321238,6858,269323,-1,-1,463249,-1,-1
50,2008,820906,47794,33418,53681,159171,-1,52894,46389,88815,304253,-1,305933,410,0,514069,-1,0
51,2008,90578,6018,5442,7035,17397,0,5091,5138,8531,35644,-1,35838,0,-1,54687,0,0
52,2008,874370,51989,37988,51940,201599,3091,56134,45404,93825,324697,-1,346608,0,0,527761,0,0
53,2008,1026047,45421,42719,71515,250849,6348,47058,56930,95772,403607,5828,415933,-1,0,608051,-1,0
73,2008,425003,25092,17765,25051,101138,-1,24893,23717,37226,165550,2769,170849,0,0,254154,0,0
55,2008,67894,1517,2129,4044,22001,-1,1334,2304,5352,28829,180,29894,0,0,37999,0,0
56,2008,118272,4136,4433,6631,35416,-1,4639,4804,11760,45705,644,50721,0,0,67552,0,0
57,2008,40268,1505,1089,2067,17210,565,1242,1117,2366,12638,469,22436,0,0,17832,0,0
58,2008,140257,8357,3551,10336,40060,2137,7000,6002,13098,48518,1198,64440,0,0,75817,0,0
59,2008,63226,2080,1293,5190,27016,-1,2332,1857,3613,18906,-1,36230,0,0,26997,0,0
60,2008,329262,15307,15821,22326,70700,-1,18618,20522,31141,133111,999,124785,-1,0,204305,-1,0
61,2008,37279,1421,1383,3175,10420,-1,1857,1570,4012,12848,-1,16579,0,0,20700,0,0
63,2008,71865,3257,4183,5394,17314,-1,3521,4406,6545,26583,-1,30494,0,0,41371,0,0
74,2008,508295,14887,15553,29823,154618,4628,15253,23740,46939,198556,4297,219509,0,0,287973,-1,0
64,2008,153604,5314,6218,8835,49855,1013,4768,8057,12571,56482,-1,70971,-1,-1,81449,-1,-1
81,2008,130015,7487,6823,8931,13495,867,9301,9700,15520,54553,3340,37602,0,0,92413,0,0
82,2008,12830,459,631,973,5140,-1,542,589,596,3692,195,7215,0,0,5615,0,0
83,2008,78700,4019,3723,5740,5836,823,6486,6867,10853,31945,2408,20141,0,0,58559,0,0
84,2008,18743,1656,1862,1136,959,0,1048,1455,2174,8222,231,5612,0,0,13130,0,0
85,2008,19742,-1,608,1082,-1,-1,1225,788,1896,-1,-1,4633,0,0,15109,0,0
65,2008,44199,2650,2457,4596,6184,0,2389,2453,5240,17778,452,15481,326,-1,27358,-1,-1
66,2008,44199,2650,2457,4596,6184,0,2389,2453,5240,17778,452,15481,326,-1,27358,-1,-1
69,2008,48812,2840,2432,6470,5658,0,3272,2908,6313,18392,526,17402,0,0,31411,0,0
0,2009,50884005,2446645,1812283,3526579,14420383,756607,2586815,2046251,4571997,18095970,620477,22803451,145440,13606,27669572,222012,29925
1,2009,3242931,133804,119977,224886,994304,75118,153851,148448,296062,1046405,50075,1539986,7204,-1,1679097,13125,2619
7,2009,550361,27081,20414,19540,38221,2101,43665,39186,60452,289528,10174,107045,-1,0,442520,-1,-1
10,2009,12746768,510884,401285,877889,4406587,393656,545942,425231,941576,3983081,260636,6557268,28695,4339,6107543,42501,6422
21,2009,22475349,1140845,792263,1646883,6407406,245604,1169837,876192,2079719,7911361,205239,98630,6924,12089076,137274,15999,0
35,2009,590976,31876,26311,37381,85143,-1,39011,37337,69997,258263,5318,181050,0,0,409926,0,0
39,2009,421603,16492,21220,35750,108276,7907,21001,22077,44069,136210,8602,189645,0,0,231897,-1,0
43,2009,10543129,568695,415470,656918,2337823,28002,589959,476637,1038506,4358111,73008,3995176,10397,-1,6503629,28119,4472
81,2009,220772,11883,11526,-1,27618,3815,18159,-1,-1,78123,6141,72232,-1,0,148428,-1,0
65,2009,45416,2222,2026,4763,6874,-1,2865,2827,5556,17624,635,15644,-1,-1,28713,-1,-1
69,2009,46699,2862,1789,5135,8130,-1,2526,1747,6556,17264,648,17957,0,0,28742,0,0
0,2010,53382194,2348148,2176962,3606810,14884790,900637,2599782,2492152,4621923,19082651,668339,23775083,125245,17019,29214454,214401,35991
1,2010,3630957,163616,123275,243496,1127782,87741,187226,158579,293070,1188850,57320,1735415,7333,3163,1873557,8601,2887
2,2010,975646,42673,39025,69366,266685,17555,51804,45709,87744,336873,18213,434064,-1,-1,538383,-1,-1
3,2010,732701,25846,15167,45782,290600,30309,22907,24767,50320,217576,9428,404823,-1,-1,323083,-1,-1
4,2010,405097,18751,10832,30737,136294,9250,21161,13973,35972,126184,1945,201864,3805,-1,194815,3057,1361
5,2010,699559,28576,21859,44705,258561,15514,32012,28802,50138,214641,4753,366837,-1,-1,327149,-1,-1
6,2010,817952,47770,36393,52906,175643,15114,59342,45329,68895,293578,22982,327826,0,0,490126,0,0
7,2010,899078,41740,32563,32541,76552,1769,72789,62235,106830,453549,-1,185084,-1,0,713912,0,0
8,2010,579865,25528,21806,20765,49869,-1,44871,39270,65755,297397,-1,119527,0,0,460338,0,0
9,2010,319213,16212,10757,11775,26683,-1,27918,22964,41075,156152,-1,65557,-1,0,253574,0,0
10,2010,13371486,532240,378167,926626,4605562,491780,568798,410335,1024981,4210501,222494,6899348,32295,2733,6397684,37555,1870
11,2010,2446359,116111,78700,177795,712248,45994,142030,93134,230678,825553,24115,1128002,-1,0,1312275,-1,-1
12,2010,1754214,71937,55347,115568,556925,121365,68626,61576,138596,524987,39287,918675,-1,-1,831423,-1,-1
13,2010,923810,39994,30576,64295,290000,22114,46909,38743,66640,304678,19861,446023,-1,0,475321,-1,0
14,2010,1673334,72933,56021,129057,626235,31122,78769,53760,112846,492284,20307,906837,6790,-1,745332,12634,0
15,2010,1245842,41517,35176,84359,519054,56643,39455,37562,73635,348025,10417,723256,13492,0,496759,12049,-1
16,2010,1741679,58930,35522,106693,649710,116545,53265,42926,102025,535478,40585,963341,-1,-1,770649,-1,-1
17,2010,2044085,57388,45212,134512,787634,74748,58508,40926,168578,630101,46478,1097940,-1,0,943785,-1,0
18,2010,339747,18900,7836,15963,109869,7323,22010,11580,23717,118676,3872,159681,0,-1,179856,0,0
19,2010,868801,35740,21172,72568,258704,10090,37899,19149,79656,318406,15418,397362,-1,0,467132,-1,0
20,2010,305094,17448,11656,23568,85940,5518,19514,9721,26411,103422,1897,144129,0,0,160734,-1,0
78,2010,28520,1344,950,2248,9243,318,1815,1256,2199,8891,256,14102,0,0,14417,0,0
21,2010,22958489,968899,1017417,1610162,6592895,267405,1091334,1153884,1972856,8041662,241975,10371287,75859,9633,12346800,128511,26400
22,2010,918028,33299,41381,69212,278507,2624,35836,43181,68145,341457,4385,425022,0,0,493005,0,0
72,2010,1209379,48686,51071,95924,346971,17126,49333,60329,104379,412887,22672,559779,0,0,649600,0,0
24,2010,1012839,37852,54456,80495,287997,8967,43339,52981,93774,344928,8049,469584,-1,0,542702,-1,-1
25,2010,2317678,94254,100786,166244,714295,-1,99067,124769,211562,791000,-1,1081795,-1,0,1235150,0,0
26,2010,2101502,76020,103837,151586,649537,49898,93680,95021,167935,673700,40288,1029789,-1,-1,1066007,-1,-1
15,2010,1405890,53394,53634,103521,479406,23955,63998,52737,114124,446921,14201,679176,32109,-1,639568,49738,-1
27,2010,1031652,36190,40258,51037,422341,25847,32319,42491,63091,306527,11552,573670,-1,-1,454322,-1,-1
28,2010,2455313,109571,96033,158538,791067,41031,120225,106661,185001,817596,29589,1174756,19965,-1,1224844,31428,-1
29,2010,1179638,54459,44141,103687,316834,-1,65126,63029,124727,398520,6782,520881,-1,0,657469,-1,0
30,2010,1395752,87100,59336,142381,229855,-1,95368,69960,162211,537833,11337,515175,-1,-1,858772,-1,-1
31,2010,1506467,51773,64763,92334,464316,14856,55398,77555,118256,548839,18379,684903,-1,0,815557,2673,-1
32,2010,1125594,61764,66533,65731,194204,-1,74585,73469,101339,481114,5830,387036,0,-1,731210,0,-1
33,2010,1028492,29021,38095,53415,396116,43345,29466,39196,70314,317941,11583,559767,-1,0,465555,-1,-1
34,2010,1464565,76084,67442,90492,296527,-1,98614,95248,131453,595233,11921,532097,0,0,932468,0,0
77,2010,1697603,83783,86481,105870,358002,-1,99842,98493,164334,663705,25425,630565,14215,-1,1019895,29697,2206
75,2010,410368,13553,18399,30206,150383,1000,13150,21723,37505,122976,1472,213542,0,0,196826,0,0
76,2010,697729,22096,30770,49490,216535,14859,21988,37040,54707,240486,9757,333751,0,0,363851,-1,0
35,2010,610514,39236,23853,34931,84732,-1,46164,37544,66672,269038,6780,184316,0,0,426199,0,0
36,2010,15246,653,563,1184,2595,0,659,657,2052,6813,-1,4996,0,0,10250,0,0
37,2010,248435,19999,9418,12978,45661,0,20146,12930,21994,104801,-1,88056,0,0,160379,0,0
38,2010,346833,18584,13871,20768,36476,-1,25359,23958,42625,157424,-1,91264,0,0,255570,0,0
39,2010,502857,20713,24675,38312,132951,9613,21174,20818,48942,176511,9147,226265,0,0,276592,0,0
40,2010,399660,17672,19413,30869,101065,9293,18658,15969,39078,138800,8843,178311,0,0,221349,0,0
41,2010,61234,1416,2989,4725,20711,-1,857,2542,5828,21982,-1,29933,0,0,31301,0,0
42,2010,27468,1132,1683,1416,7597,-1,1186,1540,1962,10536,-1,12032,0,0,15436,0,0
79,2010,610514,39236,23853,34931,84732,-1,46164,37544,66672,269038,6780,0,0,0,0,0,0
80,2010,14495,493,591,1303,3578,-1,474,767,2074,5192,0,5988,0,0,8507,0,0
43,2010,11060053,560557,556434,694686,2227503,40411,583617,618037,1069263,4602845,106699,4068590,9593,1408,6936805,39235,4422
44,2010,1184337,51892,55271,70486,189170,-1,60402,77603,109398,537964,27906,370587,-1,0,811976,-1,0
45,2010,761197,33855,38349,48869,200982,2437,36727,38473,56250,299825,5429,322114,-1,0,430951,5753,0
46,2010,317239,13652,14512,22428,66598,-1,16262,16561,27914,135409,2459,113006,4869,759,174462,20561,-1
47,2010,2077636,133254,125626,95486,117144,-1,117293,141696,247293,1069191,26893,474183,-1,0,1592653,-1,0
48,2010,160645,5046,7119,15289,45305,0,6313,6543,11220,63696,-1,72759,0,0,87886,0,0
49,2010,767154,41036,37477,62434,157788,1168,43788,36148,59954,318931,8429,299427,0,-1,466482,-1,0
50,2010,944434,44220,41958,70272,219570,-1,55221,47451,99055,350186,-1,381886,-1,0,561347,-1,0
51,2010,127811,7111,9881,8995,24575,-1,6240,7847,13570,49050,426,50679,0,0,77132,0,0
52,2010,916663,54403,42104,68527,233430,-1,51661,47904,86086,328596,3333,398910,0,-1,517237,0,-1
53,2010,1438752,74536,74956,96378,294332,-1,69941,84240,155633,570954,-1,546484,0,0,892268,0,0
73,2010,478309,26788,23777,25841,134568,-1,30276,22787,33618,179750,-1,211392,0,0,266917,0,0
55,2010,68449,1283,3241,4014,26089,0,1737,2974,4894,24061,-1,34626,0,0,33823,0,0
56,2010,132540,5793,4611,5259,38898,0,5733,5697,10319,56021,-1,54561,0,0,77979,0,0
57,2010,45011,1133,1459,1928,20020,-1,1317,1561,3210,14313,-1,24592,0,0,20419,0,0
58,2010,136936,4688,4416,8838,44466,-1,5674,5320,11024,50664,925,63329,0,0,73607,0,0
59,2010,73434,1791,2033,5284,31073,-1,2334,2582,5228,18821,-1,43056,0,0,30378,0,0
60,2010,388164,20208,20022,30638,80204,-1,20819,20776,44981,148058,2165,151279,-1,0,236714,-1,0
61,2010,39756,1580,1996,3515,11017,-1,1949,2024,3471,13731,134,18446,0,0,21284,0,-1
63,2010,106438,5641,6044,8385,26203,-1,6058,5198,13922,34359,-1,46562,0,0,59779,-1,0
74,2010,704174,24554,36357,32812,202704,-1,31124,37043,57535,269771,3788,304459,-1,0,398791,0,-1
64,2010,190971,8092,5226,9007,63369,-1,12747,7609,14687,69494,-1,86252,0,0,104719,0,0
81,2010,253389,16172,16653,15842,21808,-1,22781,25809,28304,101036,4668,70791,0,0,182598,0,0
82,2010,13126,593,636,900,5565,0,619,530,764,3518,0,7694,0,0,5431,0,0
83,2010,192346,13289,13515,11350,12798,-1,19095,21710,20039,78656,-1,50998,0,0,141349,0,0
84,2010,19708,1411,1557,1248,1292,0,1325,1816,2462,8508,-1,5509,0,0,14199,0,0
85,2010,28208,879,945,-1,2152,-1,1741,1754,-1,10354,-1,6590,0,0,21618,0,0
65,2010,52245,3189,2302,5588,7470,0,3482,3155,5430,21345,286,18382,-1,-1,32816,-1,413
66,2010,52245,3189,2302,5588,7470,0,3482,3155,5430,21345,286,18382,-1,-1,32816,-1,413
69,2010,43128,1786,1622,4625,7534,-1,2416,1757,5574,17314,461,15606,0,0,27491,-1,0
0,2011,52129017,2343920,2123144,3730268,14233785,728029,2485607,2304021,4593754,18866607,719882,22944721,186570,22890,28600600,297281,41590
1,2011,3539395,170868,123638,225324,1094032,81506,189454,125900,263099,1200915,64659,1677837,15684,2192,1805798,23573,8758
2,2011,1103332,51025,47256,68281,289811,26875,56638,44794,91585,402079,24987,481624,-1,-1,614794,-1,-1
3,2011,712635,28253,12742,42179,279518,19085,34444,19333,46451,224398,6232,378786,-1,0,324622,-1,-1
4,2011,357888,18196,8817,26890,126259,8447,16625,10910,27385,108267,6091,181444,7460,-1,157593,9856,1818
5,2011,714845,33548,24290,44777,247111,21107,44164,23512,45269,220745,10322,365083,3806,-1,328993,7243,-1
6,2011,650697,39846,30533,43197,151333,5992,37583,27351,52410,245426,17027,270900,0,0,379797,0,0
7,2011,910797,53163,34056,38459,74201,-1,86542,67706,107100,443123,5119,200631,-1,-1,707872,-1,-1
8,2011,622655,36852,22607,22314,50900,-1,59113,44774,66568,313928,4394,133636,0,0,488707,0,0
9,2011,288143,16311,11449,16145,23301,-1,27429,22931,40531,129195,-1,66995,-1,-1,219165,-1,-1
10,2011,13354797,517018,425722,996110,4485413,342534,526003,444290,1057590,4332487,227630,6711965,49285,9335,6501262,72106,8925
11,2011,2598507,121580,95195,192337,757501,54927,124467,88338,224763,890017,49382,1216339,-1,-1,1367173,6167,-1
12,2011,1396947,65612,36051,90497,474777,40029,50081,46514,107693,458588,27105,704873,1359,-1,685333,-1,-1
13,2011,1029232,51745,39908,85227,299459,12404,58318,34812,82255,351816,13288,487344,-1,0,537084,-1,0
14,2011,1570336,60842,62280,119631,551364,11944,75722,63445,130902,482209,11998,792057,12763,-1,737241,27398,-1
15,2011,1313506,29298,44113,102336,550825,44732,31902,47060,87042,358091,18107,749645,18707,-1,520612,18610,-1
16,2011,1668041,39214,47823,125922,622445,85902,40061,45124,118527,509742,33281,913858,5292,-1,743174,4697,-1
17,2011,2130561,69814,50900,160566,750560,69979,64726,66704,167641,681674,47995,1098906,3183,-1,1018640,-1,-1
18,2011,401725,20284,10973,26998,122585,8716,23981,12153,29410,139597,7027,189925,0,0,212534,0,0
19,2011,930692,41269,24868,69641,263746,11516,38949,29141,84958,350706,15895,410728,0,-1,512313,-1,-1
20,2011,292236,16350,12924,20761,84853,1973,16486,9954,22502,103057,3376,136735,0,0,155795,0,0
78,2011,23014,1010,687,2194,7299,411,1309,1043,1897,6990,175,11555,0,0,11364,0,0
21,2011,22481530,1009464,952069,1669442,6260737,256118,1065030,1018086,2010790,7957313,282481,10024589,107222,9641,12160314,149039,18481
22,2011,964244,34876,40945,69620,278010,6972,33406,37565,82454,373335,7061,430546,0,0,533697,0,0
72,2011,1073128,39709,44938,91134,306650,12087,41295,49085,94100,375256,18874,494331,0,0,578844,0,0
24,2011,960939,37244,41136,83084,266698,6607,42545,43350,99756,332704,7814,434740,-1,0,525980,-1,-1
25,2011,2267701,90773,94294,176669,672445,7851,105370,100121,210374,797100,12705,1041701,-1,-1,1225405,0,-1
26,2011,2241351,86581,96692,187778,687279,34839,90773,108715,196051,721301,31343,1088331,-1,-1,1142101,-1,-1
15,2011,1509643,46157,68414,111687,507150,37750,49285,68706,119160,475390,25944,716516,50441,-1,675911,63918,-1
27,2011,973563,31981,34548,66710,360502,33615,33789,38535,73640,286251,13992,524285,-1,-1,440590,-1,-1
28,2011,2295138,124694,87207,151703,731464,32623,129170,85680,175563,743209,33824,1096219,28894,1704,1125261,39175,1757
29,2011,1073655,58938,53001,85883,295806,-1,57843,49561,101797,346636,16757,501594,0,0,572203,0,0
30,2011,1259842,81273,62604,135892,191298,-1,73669,55045,150738,486514,22123,468771,-1,-1,777687,-1,-1
31,2011,1553000,89682,65484,84375,451564,9305,87033,78093,105605,563299,18561,697041,-1,-1,846358,4869,-1
32,2011,983466,46479,43989,61034,144834,-1,67085,57706,108894,442642,8813,296826,0,0,684337,0,0
33,2011,1006218,29198,42356,76390,351705,29885,24978,39195,86852,313231,12429,527459,1686,-1,466900,-1,-1
34,2011,1235514,58258,45632,78846,261960,3441,67435,63012,115660,524921,16349,446172,-1,-1,785041,-1,0
77,2011,2010706,123652,85017,125907,397330,15842,124295,95108,205614,813774,24167,731497,15031,-1,1237728,23192,-1
75,2011,418265,14876,15322,34597,146078,2600,15139,19088,33215,134046,3305,213082,0,0,204475,0,0
76,2011,655155,15093,30492,48130,209966,12589,21920,29521,51320,227704,8420,315479,0,0,337796,0,0
35,2011,503821,32230,26912,35045,68897,-1,33924,29307,49398,223368,4125,163643,0,0,339485,0,-1
36,2011,19694,1355,1345,1105,2710,0,1415,1458,1474,8714,-1,6539,0,0,13192,0,0
37,2011,296843,23631,18130,21222,39074,-1,23671,18011,25452,125369,2015,102163,0,0,194082,0,-1
38,2011,187283,7244,7437,12719,27113,-1,8837,9838,22471,89286,1991,54940,0,0,132211,0,0
39,2011,552106,21957,20755,46558,154252,7071,26676,22206,57296,186311,9022,250072,0,-1,301147,-1,-1
40,2011,449725,19412,18471,38327,120475,6616,24152,18301,46301,148869,8803,203002,0,-1,246031,-1,-1
41,2011,63860,1282,-1,5085,22180,-1,1295,2041,7293,23589,0,29419,0,0,34218,0,0
42,2011,26197,868,969,1968,7781,-1,794,1591,2047,9750,-1,11818,0,0,14409,0,0
80,2011,12324,396,444,1179,3816,0,435,273,1656,4104,-1,5834,0,0,6490,0,0
43,2011,10437409,520037,522150,689364,2057882,37325,533969,573390,1004492,4377366,121434,3809492,14029,1202,6544060,51451,3568
44,2011,1052098,44566,60617,60067,138445,3052,58839,70264,107300,484741,24206,305535,-1,0,738950,-1,0
45,2011,840124,35432,43589,54369,205667,-1,41066,44546,79075,326974,6392,338805,1193,-1,490769,5243,-1
46,2011,304915,10048,13555,16277,66376,-1,13494,15957,26623,137273,3636,100495,7552,-1,165987,29284,-1
47,2011,2058349,135099,123387,109928,103049,-1,118287,132782,217642,1082031,35155,472100,-1,0,1571542,11098,-1
48,2011,134558,3161,3496,15177,43287,-1,3291,4080,11317,50220,-1,65132,-1,0,68896,-1,0
49,2011,723343,34289,37407,58156,147607,5012,31233,37047,59279,290836,22479,279943,-1,0,436550,-1,0
50,2011,1059570,45029,50617,75782,249132,2144,50784,63685,124150,395093,3155,422178,0,0,636432,-1,0
51,2011,131677,5781,8107,12674,23587,0,7136,8963,12969,52236,-1,50086,0,0,81458,-1,0
52,2011,856475,42058,43607,67623,218211,-1,49401,37187,79533,315246,3482,370443,-1,-1,484750,-1,-1
53,2011,1308815,66110,56376,98627,306766,-1,62732,66435,124447,519743,5816,530419,0,0,779186,0,0
73,2011,353431,18523,15402,21818,92676,-1,21546,16225,32198,134521,-1,148660,0,0,204014,0,0
55,2011,63941,1896,2272,4108,23524,-1,1699,2337,4667,22668,-1,32152,0,0,31902,0,0
56,2011,147736,5680,6535,10795,40396,1820,5542,7708,14974,52104,-1,65044,0,0,82540,-1,0
57,2011,46429,1725,1727,2279,20205,256,1731,1620,2493,14171,-1,26159,0,0,20222,0,0
58,2011,125988,6978,3486,8701,43364,-1,5623,4994,8857,43592,-1,63053,0,0,63003,0,0
59,2011,81181,3043,2860,4847,35554,-1,2797,3409,4753,22364,-1,47371,0,0,33708,0,0
60,2011,333887,17055,16064,24781,74232,-1,16516,16552,35092,129563,2149,134015,0,0,199719,0,0
61,2011,35592,1514,1449,3051,9463,-1,1466,1872,2952,13334,-1,15429,-1,0,19931,132,-1
63,2011,95735,4849,4614,6904,24993,-1,4385,4613,8769,35873,-1,41510,-1,0,54221,0,0
74,2011,507480,26270,20917,24497,141014,-1,24914,26204,34955,192921,6832,221102,-1,-1,284532,-1,-1
64,2011,176086,10933,6067,8902,50336,-1,11487,6910,12448,61862,-1,79858,0,0,95748,-1,0
81,2011,251367,14333,12698,18418,24737,-1,17877,18559,32083,106975,4178,71787,0,0,179640,-1,0
82,2011,17061,864,690,1708,6917,0,1078,667,867,4111,-1,10249,0,0,6865,-1,0
83,2011,183363,9907,9229,13546,14182,-1,13321,14401,25363,78602,3423,48274,0,0,135096,0,0
84,2011,17362,1448,1403,911,1074,0,1299,1528,1852,7695,151,4837,0,0,12524,0,0
85,2011,33582,2115,1376,2253,2564,120,2179,1964,4000,16567,444,8427,0,0,25154,0,0
65,2011,48331,2447,2734,5719,6548,-1,2675,1993,5804,19717,673,17072,-1,-1,29573,-1,-1
66,2011,48331,2447,2734,5719,6548,-1,2675,1993,5804,19717,673,17072,-1,-1,29573,-1,-1
69,2011,49465,2402,2410,5830,7087,0,3457,2584,6101,19032,562,17632,-1,-1,31448,-1,-1
0,2012,53990061,2550699,1972274,3964671,14848521,697727,2722044,2150021,4904960,19509262,669883,23840315,172325,21252,29585189,334380,36601
1,2012,4065082,195270,142168,295396,1207819,93253,217551,162795,337759,1337327,75744,1916540,14595,2769,2098023,26857,6298
2,2012,1436922,72419,61289,102830,339776,27972,78224,68468,134879,515395,35671,603265,-1,-1,830888,-1,-1
3,2012,751696,25272,18440,48149,300987,30668,28753,21579,48922,219973,8953,417916,5102,-1,319647,6142,-1
4,2012,418666,18215,13597,36276,145346,6391,21810,16144,34847,121149,4892,211967,6265,1592,181653,15012,2178
5,2012,715973,31681,23114,52549,250253,16682,35447,25228,54107,217629,9284,371391,2661,-1,336011,-1,-1
6,2012,741824,47683,25728,55593,171457,11540,53318,31376,65005,263182,16944,312001,0,0,429823,0,0
7,2012,1190166,67211,39272,49694,103588,-1,105573,81948,149324,585432,6317,261403,-1,0,927160,-1,0
8,2012,767303,43782,24768,25022,68234,-1,67509,48379,84981,399586,-1,163109,0,0,604194,0,0
9,2012,422864,23429,14504,24672,35354,-1,38063,33568,64343,185846,-1,98294,-1,0,322966,-1,0
10,2012,13766923,557524,442452,1044531,4692609,321049,595902,431423,1078611,4397253,205569,7008807,44648,4711,6623088,78803,6865
11,2012,2771701,131639,95664,198925,820527,38731,141339,94060,248671,964479,37667,1280727,-1,-1,1475973,-1,-1
12,2012,1566375,64795,46921,121141,540949,49624,69092,53829,122521,478309,19195,821919,-1,0,740097,2848,0
13,2012,872821,37975,39918,73885,276143,8561,43228,36423,66564,283104,7020,434920,-1,0,434485,1855,0
14,2012,1564091,75991,55838,126246,569825,15316,83604,43995,120258,460368,12648,827726,15136,-1,687207,32129,-1
15,2012,1323720,42677,33766,96281,574499,23644,41979,39229,98625,368487,4534,753451,17416,0,531600,21253,0
16,2012,1844674,58670,53145,139604,676234,88087,56156,44860,118242,570091,39584,1011509,-1,-1,819552,5624,-1
17,2012,2182636,71576,67900,158583,752721,77521,82457,73064,158680,677331,62804,1126235,-1,0,1052211,-1,0
18,2012,333225,13755,9539,24177,102352,5748,14526,10316,29718,119762,3331,155457,-1,0,177653,0,0
19,2012,1007102,46382,30308,82016,285622,12008,46807,26868,87556,372575,16960,454129,-1,0,546589,-1,-1
20,2012,278789,12990,8637,21924,86419,1653,15773,8024,25848,95835,1686,131623,0,0,147045,-1,0
78,2012,21788,1073,816,1750,7317,155,941,756,1929,6911,140,11111,0,0,10677,0,0
21,2012,22354053,1083656,787970,1715787,6321578,235794,1126745,874497,2029784,7954647,223595,10038011,94877,11899,12029483,164537,15247
22,2012,1005827,34768,40044,74241,287480,2240,42966,35282,80461,403988,4356,438774,0,0,567054,0,0
72,2012,925144,32449,42897,72334,260558,8298,38847,45618,80733,329707,13702,416428,-1,0,508159,-1,-1
24,2012,1106785,55769,50109,84170,307944,3261,52495,57253,96988,392606,6190,501000,-1,0,604920,-1,0
