id,year,poultry_afflicted,poultry_treated,poultry_death_disease,poultry_death_other,poultry_vac_total,total_deaths,
25,2006,589264,-1,787372,749595,0,1536967
26,2006,970264,35027,972670,353970,0,1326640
15,2006,350816,19232,327256,72331,0,399587
27,2006,449333,13456,575868,191366,0,767234
28,2006,617401,54117,700346,468868,0,1169215
29,2006,93503,-1,172205,736662,0,908868
30,2006,92827,-1,117507,689977,0,807484
31,2006,99117,-1,112862,214139,0,327001
32,2006,167031,-1,163194,211876,0,375070
33,2006,346883,11812,396100,139281,0,535381
34,2006,99340,-1,115648,167703,0,283351
75,2006,190379,18427,299292,163798,0,463090
76,2006,136413,22420,217844,65248,0,283092
77,2006,176423,-1,301850,258625,0,560475
35,2006,13517,-1,14351,30107,0,44458
36,2006,857,0,1181,2010,0,3191
37,2006,-1,-1,-1,-1,0,8569
38,2006,8468,-1,8797,-1,0,32699
39,2006,720563,7639,715869,369739,0,1085608
40,2006,218382,-1,229146,189725,0,418870
41,2006,381748,-1,368742,95103,0,463844
42,2006,120433,-1,117981,84912,0,202893
43,2006,2467460,30656,2528267,4021721,0,6549987
44,2006,93025,-1,171500,180969,0,352469
45,2006,370230,-1,357738,379644,0,737382
46,2006,66754,-1,73079,152949,0,226028
47,2006,219906,-1,213005,403139,0,616145
48,2006,88037,-1,86086,124456,0,210542
49,2006,146135,-1,129389,395779,0,525168
50,2006,222780,-1,211795,159827,0,371622
51,2006,94957,-1,92351,57925,0,150276
52,2006,299911,0,310079,640591,0,950670
53,2006,189045,-1,203210,289858,0,493069
73,2006,325973,-1,328722,706334,0,1035056
55,2006,14241,892,15852,7499,0,23351
56,2006,17249,0,17197,26348,0,43544
57,2006,10856,-1,10117,9194,0,19310
58,2006,39589,-1,38206,31302,0,69508
59,2006,35097,-1,33044,31800,0,64844
60,2006,48360,-1,41634,53035,0,94669
61,2006,11276,-1,10281,20327,0,30608
63,2006,21604,-1,18524,35129,0,53653
74,2006,97929,-1,102065,262123,0,364188
64,2006,54504,-1,64394,53493,0,117886
65,2006,3374,0,4067,22106,0,26173
66,2006,3374,0,4067,22106,0,26173
67,2006,20280,699,19453,3972,0,23425
9,2006,13664,699,12931,3129,0,16060
68,2006,6616,0,6523,843,0,7365
69,2006,7025,0,10546,20932,0,31478
0,2007,842697,38505,16995317,17467626,0,34462943
1,2007,287303,19081,1856105,1391492,0,3247597
2,2007,-1,-1,602525,378463,0,980988
3,2007,108529,16773,495480,297665,0,793144
4,2007,114329,-1,139179,164409,0,303589
5,2007,-1,0,229233,330959,0,560192
6,2007,0,0,389688,219995,0,609684
7,2007,6842,-1,17311,11942,0,29254
8,2007,-1,0,-1,-1,0,-1
9,2007,6807,-1,17290,11526,0,28816
10,2007,492391,17368,6234434,5567285,0,11801719
11,2007,0,0,2885321,1800600,0,4685921
12,2007,0,0,671736,630372,0,1302108
13,2007,0,0,240502,373197,0,613699
14,2007,0,0,251639,552270,0,803909
15,2007,239311,11966,507523,533475,0,1040998
16,2007,-1,0,222411,219371,0,441782
17,2007,-1,-1,1054680,763713,0,1818393
18,2007,0,0,56567,205064,0,261631
19,2007,-1,-1,265259,313313,0,578571
20,2007,-1,0,75296,157650,0,232946
78,2007,0,0,3500,18260,0,21760
21,2007,-1,-1,5660944,5678098,0,11339042
22,2007,0,0,783040,405961,0,1189000
72,2007,0,0,303658,290463,0,594121
24,2007,0,0,505868,439604,0,945473
25,2007,0,0,404381,585908,0,990289
26,2007,0,0,520925,338108,0,859032
15,2007,-1,-1,145081,68595,0,213677
27,2007,0,0,358279,207062,0,565341
28,2007,-1,0,690321,508461,0,1198782
29,2007,0,0,218991,821992,0,1040983
30,2007,0,0,146018,560247,0,706265
31,2007,0,0,126000,291628,0,417628
32,2007,-1,-1,140463,159687,0,300149
33,2007,0,0,295636,135724,0,431360
34,2007,-1,-1,223580,287203,0,510783
77,2007,0,0,205968,212913,0,418881
75,2007,0,0,325008,256475,0,581482
76,2007,0,0,267727,108068,0,375794
35,2007,-1,-1,9112,18068,0,27180
36,2007,0,0,-1,-1,0,-1
37,2007,-1,-1,0,-1,0,-1
38,2007,-1,0,8504,17602,0,26106
39,2007,17843,-1,962090,477854,0,1439944
40,2007,17418,0,196018,173769,0,369787
41,2007,0,0,637915,250159,0,888074
42,2007,0,0,57928,26727,0,84655
79,2007,-1,-1,23678,9183,0,32860
80,2007,0,0,46550,18017,0,64567
43,2007,-1,-1,2136963,4146337,0,6283300
44,2007,0,0,142136,178936,0,321072
45,2007,0,0,190766,344700,0,535467
0,2003,9239119,179118,0,0,141284,8645703
1,2003,592450,24561,0,0,38563,534612
2,2003,115327,-1,0,0,13661,102980
3,2003,246914,7387,0,0,6701,230255
4,2003,19176,1716,0,0,359,16168
5,2003,63132,7474,0,0,12387,57740
6,2003,147901,7984,0,0,5456,127470
7,2003,24274,-1,0,0,105,22395
8,2003,76,-1,0,0,-1,76
9,2003,24199,-1,0,0,105,22319
10,2003,2467306,36740,0,0,76187,2344458
11,2003,944630,4890,0,0,-1,895606
12,2003,164444,-1,0,0,-1,158491
13,2003,80144,307,0,0,292,71998
14,2003,108927,1866,0,0,59602,101928
15,2003,304481,16743,0,0,11254,292207
16,2003,118195,-1,0,0,1368,116716
17,2003,386530,1658,0,0,-1,374243
18,2003,30887,-1,0,0,-1,26370
19,2003,318219,10531,0,0,3294,296430
20,2003,10849,746,0,0,377,10468
21,2003,3970305,88011,0,0,22392,3721765
22,2003,422837,25608,0,0,1822,362843
23,2003,337432,21835,0,0,310,313336
24,2003,264284,2138,0,0,-1,251174
25,2003,454903,4156,0,0,1900,414092
26,2003,545144,8947,0,0,8972,524011
15,2003,153775,1102,0,0,3251,151256
27,2003,427474,13760,0,0,-1,411052
28,2003,476169,7137,0,0,-1,458124
29,2003,145409,-1,0,0,-1,142534
30,2003,150099,396,0,0,-1,140657
31,2003,107103,-1,0,0,-1,103995
32,2003,108439,2139,0,0,3476,97464
33,2003,211235,189,0,0,887,203970
34,2003,166002,604,0,0,1775,147257
35,2003,11152,-1,0,0,-1,10020
36,2003,568,-1,0,0,-1,515
37,2003,3903,-1,0,0,-1,3333
38,2003,6682,-1,0,0,-1,6172
39,2003,657915,9341,0,0,451,596007
40,2003,137893,3253,0,0,-1,129762
41,2003,478118,4908,0,0,-1,427547
42,2003,41903,1180,0,0,451,38697
43,2003,1473265,17012,0,0,2738,1374891
44,2003,73025,-1,0,0,-1,68392
45,2003,147490,1147,0,0,-1,132517
46,2003,26700,-1,0,0,-1,26162
47,2003,87231,-1,0,0,-1,76102
48,2003,37902,496,0,0,-1,33471
49,2003,102239,4755,0,0,627,89493
50,2003,77811,155,0,0,-1,69991
51,2003,63447,675,0,0,76,60980
52,2003,258029,-1,0,0,754,249843
53,2003,157751,650,0,0,-1,151440
54,2003,204374,3366,0,0,230,189446
55,2003,5711,65,0,0,23,5567
56,2003,3761,127,0,0,-1,3428
57,2003,7898,233,0,0,-1,6613
58,2003,15589,-1,0,0,-1,14485
59,2003,19049,-1,0,0,-1,17534
60,2003,28505,-1,0,0,-1,26817
61,2003,2578,-1,0,0,-1,2225
63,2003,9031,64,0,0,268,8762
63,2003,114860,5278,0,0,759,112276
64,2003,30284,-1,0,0,-1,29346
65,2003,2755,21,0,0,-1,2627
66,2003,2755,21,0,0,-1,2627
67,2003,34241,3432,0,0,514,33734
9,2003,18575,2590,0,0,514,18428
68,2003,15666,842,0,0,-1,15306
69,2003,5455,-1,0,0,334,5195
46,2007,-1,0,76463,258029,0,334493
47,2007,-1,0,205014,715560,0,920574
48,2007,0,0,66507,134226,0,200733
49,2007,0,0,107253,322160,0,429414
50,2007,0,0,224398,153276,0,377674
51,2007,0,0,112351,124700,0,237050
52,2007,-1,-1,261255,662613,0,923868
53,2007,0,0,233936,426725,0,660661
73,2007,0,0,226252,334751,0,561004
55,2007,0,0,12478,21848,0,34327
56,2007,0,0,6317,16129,0,22446
57,2007,0,0,9671,11541,0,21212
58,2007,0,0,33653,19972,0,53625
59,2007,0,0,28534,41691,0,70225
60,2007,-1,0,44449,56823,0,101271
61,2007,0,0,21653,33158,0,54812
63,2007,0,0,9237,44163,0,53400
74,2007,0,0,78340,166165,0,244505
64,2007,0,0,46297,79171,0,125468
81,2007,-1,-1,108264,142379,0,250643
82,2007,-1,0,38128,79361,0,117489
83,2007,-1,-1,-1,-1,0,-1
84,2007,0,0,64589,59618,0,124207
85,2007,1168,55,3001,2520,0,5521
65,2007,0,0,4599,18126,0,22725
66,2007,0,0,4599,18126,0,22725
69,2007,-1,-1,5496,594,0,21541
0,2008,29484,4579,17784039,17259185,0,35043224
1,2008,0,0,1660853,1273019,0,2933872
2,2008,0,0,581970,408653,0,990623
3,2008,0,0,474087,253457,0,727544
4,2008,0,0,146312,114061,0,260373
5,2008,0,0,184122,342268,0,526390
6,2008,0,0,274362,154580,0,428942
7,2008,-1,0,23001,4106,0,27107
8,2008,-1,0,-1,-1,0,-1
9,2008,-1,0,22440,3753,0,26193
10,2008,-1,-1,6354735,4899108,0,11253843
11,2008,0,0,2109381,1199017,0,3308398
12,2008,0,-1,857030,621274,0,1478304
13,2008,0,0,321528,461108,0,782636
14,2008,-1,-1,511098,577463,0,1088562
15,2008,-1,0,806741,533629,0,1340370
16,2008,0,0,156269,195750,0,352018
17,2008,0,0,1194853,769630,0,1964482
18,2008,0,0,50760,124793,0,175553
19,2008,0,0,285279,251650,0,536929
20,2008,0,0,58729,148099,0,206828
78,2008,0,0,3068,16695,0,19763
21,2008,-1,1845,6442441,6661599,0,13104040
22,2008,-1,-1,583097,447798,0,1030895
72,2008,0,0,419774,386013,0,805788
24,2008,0,-1,496900,537112,0,1034013
25,2008,0,0,510502,584731,0,1095232
26,2008,0,0,549611,398150,0,947760
15,2008,0,-1,280996,90610,0,371606
27,2008,0,0,424858,134255,0,559112
28,2008,0,0,805612,401669,0,1207281
29,2008,0,0,319028,1152207,0,1471235
30,2008,-1,0,118199,793488,0,911687
31,2008,0,0,144903,205324,0,350227
32,2008,-1,0,183386,185752,0,369138
33,2008,0,0,395937,176803,0,572740
34,2008,0,0,266688,377189,0,643877
77,2008,0,-1,259767,226155,0,485922
75,2008,0,-1,494614,399475,0,894089
76,2008,-1,0,188568,164868,0,353437
35,2008,-1,0,11406,37846,0,49252
36,2008,0,0,-1,-1,0,-1
37,2008,0,0,-1,-1,0,-1
38,2008,-1,0,10701,34425,0,45125
39,2008,0,0,710207,340501,0,1050708
40,2008,0,0,288739,202683,0,491422
41,2008,0,0,288741,50259,0,339000
42,2008,0,0,52015,49943,0,101958
79,2008,0,0,23809,9730,0,33539
80,2008,0,0,56904,27886,0,84789
43,2008,-1,-1,2504133,3896513,0,6400646
44,2008,-1,0,153705,145410,0,299116
45,2008,0,-1,153894,302240,0,456134
46,2008,0,0,39821,194314,0,234135
47,2008,0,0,162404,413642,0,576046
48,2008,0,0,71671,123139,0,194810
49,2008,0,0,81787,143938,0,225725
50,2008,0,0,258662,180192,0,438854
51,2008,0,0,195949,200752,0,396701
52,2008,-1,0,457058,867449,0,1324507
53,2008,0,0,288338,421144,0,709481
73,2008,0,0,341011,393602,0,734614
55,2008,0,0,8688,19875,0,28563
56,2008,0,0,6537,27818,0,34355
57,2008,0,-1,7254,12738,0,19992
58,2008,0,0,22891,28556,0,51447
59,2008,0,0,36317,50698,0,87015
60,2008,-1,-1,40024,57146,0,97170
61,2008,0,0,16547,24762,0,41309
63,2008,0,0,23911,38486,0,62397
74,2008,-1,-1,96605,206728,0,303332
64,2008,0,0,41060,43883,0,84943
81,2008,-1,0,65970,100381,0,166350
82,2008,-1,0,26483,51813,0,78296
83,2008,0,0,969,-1,0,2344
84,2008,0,0,30728,33549,0,64278
85,2008,0,0,7790,13644,0,21434
65,2008,0,0,4089,28469,0,32558
66,2008,0,0,4089,28469,0,32558
69,2008,0,0,7205,17644,0,24848
0,2009,18497913,896470,18133711,19027740,0,37161451
1,2009,1717362,96282,1586966,1475540,0,3062506
7,2009,14196,-1,12501,-1,0,17314
10,2009,6043257,221009,6317334,5211289,0,13226932
21,2009,6706667,500173,6410168,6816765,0,13226932
35,2009,24551,0,20642,28928,0,49569
39,2009,746491,13801,707210,380515,0,1087725
43,2009,3140865,63801,2974121,4991853,0,7965974
81,2009,93724,942,94652,61636,0,156287
65,2009,3359,0,2999,21649,0,24648
69,2009,7440,-1,7121,34753,0,41873
0,2010,23999966,1303781,23220733,19066223,0,42286955
1,2010,1529602,98903,1444138,1208874,0,2653012
2,2010,544258,30459,508025,344169,0,852194
3,2010,396961,31611,337917,283521,0,621438
4,2010,159722,10695,155019,145873,0,300892
5,2010,139622,-1,177546,325640,0,503186
6,2010,289039,-1,265631,109671,0,375302
7,2010,-1,-1,-1,16375,0,-1
8,2010,0,0,0,0,0,0
9,2010,-1,-1,-1,16375,0,-1
10,2010,8042210,347131,8115898,5594910,0,13710808
11,2010,2192514,9488,2140827,993647,0,3134473
12,2010,1071677,-1,1112082,616584,0,1728665
13,2010,303862,8615,339775,415686,0,755461
14,2010,438643,15192,423447,564845,0,988292
15,2010,1079426,80287,1089947,560470,0,1650416
16,2010,307683,27583,317138,384760,0,701899
17,2010,1843943,93589,1915666,1439770,0,3355436
18,2010,85140,-1,77236,96743,0,173980
19,2010,579995,75542,565132,372380,0,937512
20,2010,133679,-1,129250,137496,0,266747
78,2010,5649,396,5397,12530,0,17927
21,2010,8530804,563586,8080213,6420065,0,14500277
22,2010,1229616,38732,1067005,702171,0,1769176
72,2010,451472,46170,442793,432621,0,875415
24,2010,590975,6361,559676,490472,0,1050148
25,2010,584158,-1,561559,675150,0,1236709
26,2010,894199,105897,852465,369314,0,1221779
15,2010,436199,19986,410213,92614,0,502827
27,2010,530864,23094,495885,199221,0,695106
28,2010,783597,55665,748195,427617,0,1175811
29,2010,557252,-1,495922,663265,0,1159187
30,2010,154969,-1,174753,691615,0,866368
31,2010,153375,10500,154127,313667,0,467795
32,2010,97683,10934,83960,119952,0,203912
33,2010,624028,56376,649837,126794,0,776631
34,2010,238177,2329,265269,296723,0,561992
77,2010,337724,63095,341557,254746,0,596302
75,2010,591819,40349,505702,346726,0,852428
76,2010,274697,34184,271295,217396,0,488691
35,2010,18134,-1,13873,43728,0,57601
36,2010,-1,0,-1,1728,0,2044
37,2010,-1,0,-1,-1,0,-1
38,2010,17581,-1,13263,40404,0,53667
39,2010,884256,43760,775703,425554,0,1201257
40,2010,327261,15144,295531,309452,0,604983
41,2010,443312,-1,379824,53446,0,433271
42,2010,44415,3019,41634,47348,0,88982
79,2010,0,0,0,0,0,0
80,2010,69268,7620,58714,15308,0,74021
43,2010,4774739,246407,4571695,5152799,0,9724494
44,2010,190170,-1,164603,113714,0,278317
45,2010,548397,14954,548827,508059,0,1056886
46,2010,154580,9923,160296,237766,0,398062
47,2010,450489,-1,417668,533869,0,951537
48,2010,177075,15084,149656,157336,0,306992
49,2010,393802,18589,389225,387108,0,776332
50,2010,293839,4446,257211,192916,0,450127
51,2010,132173,-1,132697,176608,0,309305
52,2010,738893,18857,685038,1014053,0,1699091
53,2010,454423,15873,405045,533453,0,938498
73,2010,507350,8885,562824,670024,0,1232849
55,2010,19442,-1,19617,21274,0,40891
56,2010,23679,-1,19157,60753,0,79909
57,2010,16065,-1,14355,5348,0,19703
58,2010,49191,-1,41222,26642,0,67864
59,2010,74128,-1,68856,43816,0,112672
60,2010,116973,-1,110185,149712,0,259896
61,2010,34167,2836,32190,4077,0,36267
63,2010,58677,-1,49458,41719,0,91177
74,2010,232859,-1,237954,183275,0,421229
64,2010,108368,-1,105611,91279,0,196889
81,2010,171154,2485,169521,138379,0,307900
82,2010,57726,-1,57352,39748,0,97100
83,2010,-1,-1,-1,-1,0,-1
84,2010,66303,-1,64864,47474,0,112337
85,2010,25445,-1,25161,18545,0,43706
65,2010,4271,-1,4308,25358,0,29667
66,2010,4271,-1,4308,25358,0,29667
69,2010,10952,0,9123,40181,0,49304
0,2011,29575984,2106963,26433430,20925714,0,47359144
1,2011,2573964,128220,2303914,1698781,0,4002695
2,2011,901492,-1,795020,628126,0,1423145
3,2011,497828,-1,462522,333025,0,795547
4,2011,214239,9722,202806,204075,0,406882
5,2011,427676,14335,401107,314282,0,715389
6,2011,532728,18454,442459,219272,0,661731
7,2011,9951,-1,9965,1578,0,11543
8,2011,0,0,0,-1,0,-1
9,2011,9951,-1,9965,1388,0,11352
10,2011,9985881,453222,8757192,6511407,0,15268599
11,2011,3515615,58485,2954180,1387600,0,4341780
12,2011,792495,-1,717774,745006,0,1462780
13,2011,401008,17515,323660,410986,0,734646
14,2011,470714,-1,453522,734296,0,1187818
15,2011,1385931,-1,1212985,671733,0,1884717
16,2011,546417,26955,517690,347630,0,865320
17,2011,2010267,69981,1813660,1450535,0,3264195
18,2011,101529,-1,83850,206344,0,290195
19,2011,652428,128258,588714,404943,0,993657
20,2011,105158,-1,87504,138912,0,226417
78,2011,4318,414,3653,13422,0,17074
21,2011,11136051,1185044,10218093,7536211,0,17754303
22,2011,1246728,-1,1172620,542698,0,1715318
72,2011,706179,61198,654657,431212,0,1085869
24,2011,692540,53992,646509,516941,0,1163450
25,2011,745726,46616,632552,855621,0,1488173
26,2011,1726809,200277,1530041,353414,0,1883455
15,2011,432376,72001,429674,144374,0,574047
27,2011,638515,40118,670895,235640,0,906535
28,2011,1246816,121629,1184598,678583,0,1863181
29,2011,398413,37568,350582,740003,0,1090585
30,2011,185723,8149,155008,1005193,0,1160200
31,2011,187212,17611,155515,244806,0,400321
32,2011,188041,-1,179992,176004,0,355996
33,2011,868666,151199,817693,241610,0,1059302
34,2011,183044,-1,153003,232949,0,385952
77,2011,647271,74133,567440,438495,0,1005935
75,2011,720482,62752,653673,477627,0,1131300
76,2011,321510,53836,263641,221042,0,484683
35,2011,15433,-1,11375,41201,0,52576
36,2011,176,0,-1,-1,0,-1
37,2011,-1,-1,-1,5801,0,6477
38,2011,15099,-1,10595,31287,0,41881
39,2011,1282401,128597,1045685,398661,0,1444346
40,2011,463391,39428,374508,247646,0,622154
41,2011,548696,49050,423220,54897,0,478117
42,2011,137973,3734,125927,69791,0,195717
80,2011,132341,36385,122030,26328,0,148358
43,2011,4450863,205844,3983906,4605514,0,8589419
44,2011,155240,15332,171750,133938,0,305689
45,2011,341165,-1,304908,334966,0,639874
46,2011,103748,8240,95986,139937,0,235923
47,2011,537914,-1,446543,386419,0,832962
48,2011,82961,6599,74263,68370,0,142634
49,2011,402661,-1,385548,360345,0,745893
50,2011,287006,6160,249153,126248,0,375400
51,2011,213846,-1,200326,163295,0,363620
52,2011,577889,8226,532857,1118871,0,1651728
53,2011,673065,22974,608760,492984,0,1101744
73,2011,410725,12590,330198,670557,0,1000756
55,2011,12207,-1,14161,23826,0,37987
56,2011,28352,-1,27149,44690,0,71839
57,2011,20956,-1,19577,8660,0,28237
58,2011,75424,-1,58006,48052,0,106058
59,2011,63617,-1,57489,37242,0,94731
60,2011,99200,5847,89782,100294,0,190076
61,2011,23514,4287,22255,15926,0,38182
63,2011,62878,5494,60204,48364,0,108569
74,2011,189517,24237,156698,203582,0,360281
64,2011,88977,-1,78292,78947,0,157239
81,2011,102994,1581,87286,79620,0,166906
82,2011,38521,1324,32398,21233,0,53631
83,2011,6597,-1,4858,10195,0,15053
84,2011,44502,0,37531,19707,0,57238
85,2011,13374,-1,12499,28485,0,40984
65,2011,4385,-1,4925,27432,0,32357
66,2011,4385,-1,4925,27432,0,32357
69,2011,14060,1049,11090,25309,0,36399
0,2012,25791507,1866431,23608473,26036717,0,51199876
1,2012,2370998,182499,2176880,2430163,0,4607042
2,2012,928585,83371,841028,746009,0,1587037
3,2012,373073,-1,369886,437790,0,807676
4,2012,206751,27450,189497,322672,0,512169
5,2012,342007,-1,346820,476526,0,823346
6,2012,520581,20989,429649,447165,0,876814
7,2012,16281,0,16318,-1,0,25476
8,2012,-1,0,-1,-1,0,-1
9,2012,13711,0,15050,-1,0,20017
10,2012,10661311,762395,9491808,7213792,0,18260285
11,2012,4023241,61245,3882928,1563244,0,5446172
12,2012,1064975,180613,152899,190489,0,1898073
13,2012,450656,-1,465232,450921,0,916153
14,2012,398766,-1,392230,662005,0,1054235
15,2012,905887,40589,909055,710479,0,1619535
16,2012,528272,84362,525956,502891,0,1028847
17,2012,2130423,259633,2156707,2029975,0,4186683
18,2012,156512,-1,145736,200647,0,346384
19,2012,859759,102455,716672,694055,0,1410726
20,2012,135997,-1,137797,184326,0,322123
78,2012,6822,0,6595,24759,0,31354
21,2012,8207971,630451,7643591,9494038,0,17137629
22,2012,871826,-1,753302,805883,0,1559185
72,2012,414405,81474,386436,478760,0,865197
24,2012,439478,30027,443424,691655,0,1135079
25,2012,543826,-1,500101,1101859,0,1601960
26,2012,806470,44477,758650,307940,0,1066590
15,2012,438613,37976,402641,164250,0,566891
