id,year,total_poultry,total_cocks,total_cockerels,total_pullets,total_nonlaying_hens,total_chicks,total_laying_hens,total_poultry_indigenous,total_cocks_indigenous,total_cockerels_indigenous,total_pullets_indigenous,total_nonlaying_hens_indigenous,total_chicks_indigenous,total_laying_hens_indigenous,total_poultry_hybrid,total_cocks_hybrid,total_cockerels_hybrid,total_pullets_hybrid,total_nonlaying_hens_hybrid,total_chicks_hybrid,total_laying_hens_hybrid,total_poultry_exotic,total_cocks_exotic,total_cockerels_exotic,total_pullets_exotic,total_nonlaying_hens_exotic,total_chicks_exotic,total_laying_hens_exotic,
36,2013,4935,914,318,433,480,1001,1788,4808,878,318,433,480,1001,1697,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1
37,2013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2013,170459,24539,8840,15917,7325,61594,52245,170459,24539,8840,15917,7325,61594,52245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2013,1041557,100976,73728,123442,24725,490259,228428,1035959,100541,73728,122898,24620,489270,224902,-1,-1,0,-1,-1,0,592,-1,-1,0,-1,0,-1,2933
40,2013,430745,40107,25904,41483,11282,217996,93973,428373,39922,25904,41483,11282,217258,92524,0,-1,0,0,0,0,0,1176,-1,0,0,0,-1,1073
41,2013,439838,44870,35908,58986,10569,189838,99667,436883,44733,35908,58479,10464,189628,97671,-1,-1,0,-1,-1,0,-1,-1,0,0,0,0,-1,-1
42,2013,120806,11240,9005,16326,1879,59035,23320,120753,11188,9005,16326,1879,59035,23320,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
80,2013,50169,4758,2911,6647,995,23390,11467,49951,4698,2911,6610,995,23349,11388,-1,-1,0,-1,0,0,0,-1,-1,0,-1,0,-1,-1
43,2013,10353805,1066436,512046,949614,230255,4207117,3388335,10217779,1046547,502957,928625,226249,4171129,3342272,105458,14654,7091,15286,3371,28254,36801,30567,5236,1998,5704,0,0,9262
44,2013,689023,74008,29352,46897,26885,258231,253650,663966,71617,25236,42350,25789,255940,243034,17649,-1,-1,-1,-1,0,6086,0,-1,-1,-1,-1,-1,0
45,2013,1020107,64139,27246,72942,11695,557477,286609,1012834,63033,26989,72398,11194,556267,282954,6439,-1,0,0,0,0,3130,0,-1,-1,-1,-1,-1,0
46,2013,373446,23698,6410,24627,-1,181743,133890,363499,22045,6019,22502,2569,179708,130657,3909,-1,-1,-1,0,-1,1872,0,-1,0,0,-1,-1,0
