id,year,donkeys_total,male_lt_3yrs,male_gte_3yrs,female_lt_3yrs,female_gte_3yrs,
53,2005,11887,-1,7413,-1,2360
73,2005,-1,0,-1,0,-1
55,2005,2652,169,1104,198,1180
56,2005,1059,-1,792,0,180
57,2005,3603,326,1548,400,1328
58,2005,3824,-1,1146,506,1828
59,2005,8062,260,5724,286,1792
60,2005,3317,-1,1758,-1,1112
61,2005,-1,-1,-1,0,0
63,2005,-1,0,-1,0,0
74,2005,55062,4303,11672,5453,33634
64,2005,16900,1888,1689,1594,11730
65,2005,6985,680,3441,388,2475
66,2005,6985,680,3441,388,2475
67,2005,6078,265,4933,129,750
9,2005,3772,60,3528,-1,159
68,2005,2306,205,1406,104,591
69,2005,10083,1046,3067,1022,4948
0,2006,4486171,562785,1491748,545822,1885817
1,2006,434698,46596,177383,52178,158542
2,2006,71328,8817,23918,7751,30842
3,2006,117171,16115,38427,14312,48317
4,2006,69165,8032,24547,10135,26451
5,2006,142137,11466,65934,17801,46936
6,2006,34897,2166,24557,2179,5995
7,2006,11892,1718,3824,1656,4694
8,2006,2415,168,1176,199,871
9,2006,9477,1550,2647,1458,3822
10,2006,1539949,217002,399443,233719,689785
11,2006,194458,24913,67212,22599,79733
12,2006,158690,26874,20493,25197,86126
13,2006,169478,23373,43342,27134,75629
14,2006,288532,40228,69744,48218,130342
15,2006,267009,36923,91662,34010,104414
16,2006,195634,28006,51777,31852,84000
17,2006,146455,19899,22935,27061,76560
18,2006,44331,5447,14049,7254,17581
19,2006,43054,6858,10551,5971,19675
20,2006,32309,4482,7679,4422,15726
21,2006,2054674,256545,725462,221142,851526
22,2006,82188,8596,24402,9773,39417
72,2006,78960,8248,22356,10726,37630
24,2006,16684,2169,7648,-1,5738
25,2006,55803,3966,27214,5134,19489
26,2006,136302,27582,36867,18293,53561
15,2006,193316,31418,44848,29961,87090
27,2006,247529,27845,86839,26300,106545
28,2006,258352,37983,86585,23247,110537
29,2006,185316,19508,67341,22574,75893
30,2006,159366,17293,87321,10605,44146
31,2006,199545,23926,80263,18019,77338
32,2006,62645,3681,28441,4847,25677
33,2006,117001,13117,44258,12924,46701
34,2006,41552,3490,21512,3022,13529
75,2006,21982,2065,9498,2113,8305
76,2006,45903,6464,10504,5612,23323
77,2006,152228,19196,39562,16863,76607
35,2006,98460,12535,36913,9767,39245
36,2006,3755,630,1375,428,1322
37,2006,68410,8907,26062,6781,26661
38,2006,26295,2998,9477,2558,11262
39,2006,39700,4284,22398,3356,9663
40,2006,17257,1331,12516,946,2465
41,2006,16543,2393,6016,2075,6060
42,2006,5899,561,3866,335,1138
43,2006,283100,21551,115152,22066,124331
44,2006,38269,2038,14055,3635,18541
45,2006,43585,2929,9850,4155,26651
46,2006,19626,911,15673,-1,2706
47,2006,33731,-1,19175,2023,10170
48,2006,2385,-1,2149,0,0
49,2006,26894,1362,17107,-1,7265
50,2006,7313,896,1828,-1,4234
51,2006,1090,0,1090,0,0
52,2006,-1,0,-1,0,-1
53,2006,13378,1330,7994,0,4054
73,2006,-1,0,-1,0,-1
55,2006,2234,184,1112,-1,838
56,2006,903,-1,635,-1,-1
57,2006,3758,285,1669,352,1453
58,2006,3480,-1,1318,-1,1676
59,2006,9676,435,6555,430,2257
60,2006,1934,-1,1307,-1,-1
61,2006,-1,0,-1,0,0
63,2006,-1,0,-1,0,0
74,2006,53440,5955,9882,6754,30849
64,2006,20497,2066,3061,2264,13106
65,2006,6832,773,3126,595,2337
66,2006,6832,773,3126,595,2337
67,2006,6091,170,5172,70,680
9,2006,3864,-1,3683,0,148
68,2006,2227,137,1489,70,532
69,2006,10775,1612,2875,1274,5015
0,2007,5572931,622295,1780997,591983,2577655
1,2007,462497,53019,193374,50551,165553
2,2007,71149,7887,25307,8651,29304
3,2007,135312,15609,49554,17061,53088
4,2007,88435,13313,35130,8845,31147
5,2007,131674,15372,55251,14068,46983
6,2007,35927,838,28132,1925,5032
7,2007,32897,4312,10776,5726,12084
8,2007,12505,1079,4031,1462,5933
9,2007,20392,-1,6745,-1,6151
10,2007,1804408,259406,508893,251538,784571
11,2007,234250,32994,73502,29204,98550
12,2007,215634,34700,33465,36885,110585
13,2007,171602,27235,39349,26943,78075
14,2007,340490,50412,109075,41731,139272
15,2007,279757,36924,99224,30212,113398
16,2007,248379,35302,59207,37133,116736
17,2007,172570,22822,48430,30140,71178
18,2007,58481,7511,19817,5411,25741
19,2007,49563,7263,17199,8070,17031
20,2007,31859,4058,9119,5534,13148
78,2007,1823,186,508,274,855
21,2007,2197828,252984,840802,236244,867798
22,2007,101998,11211,29329,13275,48184
72,2007,75463,10776,21487,9627,33573
24,2007,18362,2678,8875,1794,5015
25,2007,52663,-1,31647,5304,12783
26,2007,117955,14075,45922,13938,44019
15,2007,193810,28356,55500,26595,83358
27,2007,254834,27232,104854,23765,98983
28,2007,300601,37800,107351,30710,124741
29,2007,183068,21601,77525,23030,60913
30,2007,214940,25360,100587,16731,72262
31,2007,188114,16975,79755,15824,75561
32,2007,55411,3961,25674,3168,22608
33,2007,125612,14123,50427,12623,48439
34,2007,55816,7042,21441,6082,21253
77,2007,179831,19942,53557,23165,83167
75,2007,29282,2888,12393,3348,10652
76,2007,50067,6035,14479,7265,22288
35,2007,-1,12677,42001,8632,-1
